orderID,orderDate,customerID,articleName,articlePrice,orderAmount
4058,2020-03-16,385,Product #086,54.05,12
4058,2020-03-16,385,Product #096,69.33,13
4059,2020-03-16,140,Product #012,30.18,11
4059,2020-03-16,140,Product #034,32.09,6
4059,2020-03-16,140,Product #041,50.68,14
4059,2020-03-16,140,Product #079,11.63,2
4059,2020-03-16,140,Product #085,69.83,14
4059,2020-03-16,140,Product #090,32.73,8
4060,2020-03-16,36,Product #011,45.91,9
4060,2020-03-16,36,Product #021,47.79,12
4060,2020-03-16,36,Product #046,74.02,14
4060,2020-03-16,36,Product #066,88.29,12
4061,2020-03-16,359,Product #015,58.47,11
4061,2020-03-16,359,Product #040,11.59,5
4061,2020-03-16,359,Product #049,35.39,8
4061,2020-03-16,359,Product #064,90.2,4
4061,2020-03-16,359,Product #065,4.39,6
4061,2020-03-16,359,Product #084,44.46,14
4062,2020-03-16,362,Product #005,79.96,2
4062,2020-03-16,362,Product #010,16.43,3
4062,2020-03-16,362,Product #079,11.63,7
4062,2020-03-16,362,Product #094,35.89,13
4063,2020-03-16,357,Product #017,86.07,11
4063,2020-03-16,357,Product #023,93.06,14
4063,2020-03-16,357,Product #060,28.82,12
4063,2020-03-16,357,Product #073,59.77,6
4063,2020-03-16,357,Product #080,39.29,7
4063,2020-03-16,357,Product #093,49.0,10
4064,2020-03-16,70,Product #013,94.65,12
4064,2020-03-16,70,Product #038,16.77,14
4064,2020-03-16,70,Product #072,21.01,5
4064,2020-03-16,70,Product #074,75.45,8
4064,2020-03-16,70,Product #098,53.14,1
4065,2020-03-16,14,Product #074,75.45,11
4066,2020-03-16,624,Product #023,93.06,14
4066,2020-03-16,624,Product #081,30.19,12
4067,2020-03-16,49,Product #014,8.0,14
4067,2020-03-16,49,Product #090,32.73,12
4068,2020-03-16,278,Product #004,94.08,10
4068,2020-03-16,278,Product #031,75.94,1
4068,2020-03-16,278,Product #049,35.39,14
4068,2020-03-16,278,Product #061,1.51,5
4068,2020-03-16,278,Product #064,90.2,9
4068,2020-03-16,278,Product #092,33.8,5
4068,2020-03-16,278,Product #097,64.44,8
4069,2020-03-16,753,Product #022,73.64,10
4069,2020-03-16,753,Product #027,30.6,8
4069,2020-03-16,753,Product #031,75.94,3
4069,2020-03-16,753,Product #065,4.39,12
4069,2020-03-16,753,Product #074,75.45,12
4070,2020-03-16,699,Product #013,94.65,5
4070,2020-03-16,699,Product #053,48.87,14
4070,2020-03-16,699,Product #060,28.82,13
4071,2020-03-16,730,Product #039,91.26,14
4071,2020-03-16,730,Product #066,88.29,3
4071,2020-03-16,730,Product #071,91.96,1
4072,2020-03-16,277,Product #004,94.08,12
4072,2020-03-16,277,Product #014,8.0,7
4072,2020-03-16,277,Product #020,16.64,8
4072,2020-03-16,277,Product #065,4.39,3
4072,2020-03-16,277,Product #066,88.29,7
4072,2020-03-16,277,Product #080,39.29,6
4073,2020-03-16,8,Product #010,16.43,3
4073,2020-03-16,8,Product #013,94.65,11
4073,2020-03-16,8,Product #017,86.07,4
4073,2020-03-16,8,Product #037,49.48,16
4073,2020-03-16,8,Product #071,91.96,3
4074,2020-03-16,102,Product #033,18.09,11
4074,2020-03-16,102,Product #092,33.8,1
4075,2020-03-16,43,Product #012,30.18,2
4075,2020-03-16,43,Product #057,71.83,3
4075,2020-03-16,43,Product #067,53.37,14
4076,2020-03-16,452,Product #010,16.43,10
4076,2020-03-16,452,Product #017,86.07,8
4076,2020-03-16,452,Product #018,4.92,3
4076,2020-03-16,452,Product #049,35.39,9
4076,2020-03-16,452,Product #068,19.95,14
4076,2020-03-16,452,Product #082,91.17,12
4077,2020-03-16,94,Product #005,79.96,14
4077,2020-03-16,94,Product #009,28.39,10
4077,2020-03-16,94,Product #041,50.68,10
4077,2020-03-16,94,Product #043,72.05,9
4077,2020-03-16,94,Product #068,19.95,10
4077,2020-03-16,94,Product #089,34.3,7
4078,2020-03-16,771,Product #006,36.59,10
4078,2020-03-16,771,Product #045,77.9,12
4078,2020-03-16,771,Product #057,71.83,10
4078,2020-03-16,771,Product #088,3.98,3
4078,2020-03-16,771,Product #093,49.0,3
4079,2020-03-16,215,Product #025,32.07,11
4079,2020-03-16,215,Product #028,91.36,5
4079,2020-03-16,215,Product #070,34.69,8
4080,2020-03-16,128,Product #018,4.92,84
4080,2020-03-16,128,Product #023,93.06,252
4080,2020-03-16,128,Product #033,18.09,210
4081,2020-03-17,31,Product #037,49.48,9
4082,2020-03-17,845,Product #003,68.27,6
4082,2020-03-17,845,Product #008,62.32,14
4082,2020-03-17,845,Product #017,86.07,13
4082,2020-03-17,845,Product #028,91.36,3
4082,2020-03-17,845,Product #036,57.38,5
4082,2020-03-17,845,Product #039,91.26,1
4082,2020-03-17,845,Product #099,25.31,11
4083,2020-03-17,163,Product #003,68.27,10
4083,2020-03-17,163,Product #016,23.29,8
4083,2020-03-17,163,Product #024,4.22,4
4083,2020-03-17,163,Product #057,71.83,7
4084,2020-03-17,58,Product #001,47.29,7
4084,2020-03-17,58,Product #004,94.08,10
4084,2020-03-17,58,Product #024,4.22,13
4084,2020-03-17,58,Product #025,32.07,12
4084,2020-03-17,58,Product #033,18.09,12
4084,2020-03-17,58,Product #059,79.12,2
4084,2020-03-17,58,Product #076,17.01,5
4084,2020-03-17,58,Product #079,11.63,2
4084,2020-03-17,58,Product #084,44.46,9
4085,2020-03-17,284,Product #020,16.64,4
4085,2020-03-17,284,Product #033,18.09,13
4085,2020-03-17,284,Product #039,91.26,11
4085,2020-03-17,284,Product #055,37.51,2
4085,2020-03-17,284,Product #058,57.69,10
4085,2020-03-17,284,Product #067,53.37,35
4085,2020-03-17,284,Product #096,69.33,14
4086,2020-03-17,565,Product #052,87.79,4
4086,2020-03-17,565,Product #054,23.53,14
4086,2020-03-17,565,Product #077,23.91,10
4086,2020-03-17,565,Product #094,35.89,14
4087,2020-03-17,321,Product #015,58.47,180
4087,2020-03-17,321,Product #053,48.87,60
4087,2020-03-17,321,Product #086,54.05,270
4087,2020-03-17,321,Product #093,49.0,300
4088,2020-03-17,35,,,5
4088,2020-03-17,35,Product #008,62.32,8
4088,2020-03-17,35,Product #010,16.43,10
4088,2020-03-17,35,Product #043,72.05,1
4088,2020-03-17,35,Product #052,87.79,14
4088,2020-03-17,35,Product #074,75.45,5
4088,2020-03-17,35,Product #076,17.01,3
4089,2020-03-17,73,Product #088,3.98,13
4090,2020-03-17,149,Product #006,36.59,14
4090,2020-03-17,149,Product #025,32.07,11
4090,2020-03-17,149,Product #043,72.05,10
4090,2020-03-17,149,Product #049,35.39,2
4090,2020-03-17,149,Product #099,25.31,9
4091,2020-03-17,166,Product #035,51.29,11
4091,2020-03-17,166,Product #037,49.48,1
4091,2020-03-17,166,Product #042,8.28,5
4091,2020-03-17,166,Product #059,79.12,7
4091,2020-03-17,166,Product #080,39.29,4
4091,2020-03-17,166,Product #084,44.46,13
4091,2020-03-17,166,Product #087,59.17,2
4091,2020-03-17,166,Product #095,84.6,6
4092,2020-03-17,495,Product #024,4.22,8
4092,2020-03-17,495,Product #039,91.26,9
4092,2020-03-17,495,Product #063,36.5,4
4092,2020-03-17,495,Product #065,4.39,13
4092,2020-03-17,495,Product #080,39.29,1
4093,2020-03-17,174,Product #014,8.0,11
4093,2020-03-17,174,Product #034,32.09,2
4093,2020-03-17,174,Product #055,37.51,2
4093,2020-03-17,174,Product #063,36.5,10
4093,2020-03-17,174,Product #065,4.39,13
4093,2020-03-17,174,Product #067,53.37,10
4093,2020-03-17,174,Product #072,21.01,9
4093,2020-03-17,174,Product #087,59.17,5
4094,2020-03-17,634,Product #002,54.28,28
4094,2020-03-17,634,Product #013,94.65,49
4094,2020-03-17,634,Product #048,93.54,35
4094,2020-03-17,634,Product #061,1.51,7
4094,2020-03-17,634,Product #063,36.5,35
4094,2020-03-17,634,Product #090,32.73,63
4094,2020-03-17,634,Product #092,33.8,14
4095,2020-03-17,167,Product #009,28.39,2
4095,2020-03-17,167,Product #036,57.38,2
4095,2020-03-17,167,Product #039,91.26,3
4095,2020-03-17,167,Product #056,14.27,12
4095,2020-03-17,167,Product #061,1.51,10
4095,2020-03-17,167,Product #078,30.37,8
4096,2020-03-17,957,Product #046,74.02,3
4096,2020-03-17,957,Product #051,81.33,5
4096,2020-03-17,957,Product #073,59.77,9
4096,2020-03-17,957,Product #082,91.17,7
4096,2020-03-17,957,Product #088,3.98,6
4096,2020-03-17,957,Product #099,25.31,13
4097,2020-03-17,676,Product #036,57.38,8
4097,2020-03-17,676,Product #059,79.12,9
4098,2020-03-17,329,Product #010,16.43,14
4098,2020-03-17,329,Product #012,30.18,10
4098,2020-03-17,329,Product #025,32.07,6
4098,2020-03-17,329,Product #032,30.55,12
4098,2020-03-17,329,Product #050,71.34,2
4098,2020-03-17,329,Product #089,34.3,4
4099,2020-03-17,196,Product #030,77.02,5
4099,2020-03-17,196,Product #038,16.77,6
4099,2020-03-17,196,Product #080,39.29,11
4100,2020-03-17,58,Product #036,57.38,4
4100,2020-03-17,58,Product #045,77.9,3
4100,2020-03-17,58,Product #052,87.79,6
4100,2020-03-17,58,Product #057,71.83,3
4100,2020-03-17,58,Product #084,44.46,13
4101,2020-03-17,257,Product #036,57.38,224
4101,2020-03-17,257,Product #068,19.95,320
4102,2020-03-17,24,Product #025,32.07,9
4102,2020-03-17,24,Product #038,16.77,10
4102,2020-03-17,24,Product #056,14.27,10
4102,2020-03-17,24,Product #084,44.46,4
4102,2020-03-17,24,Product #085,69.83,3
4103,2020-03-17,272,Product #031,75.94,7
4103,2020-03-17,272,Product #041,50.68,6
4103,2020-03-17,272,Product #043,72.05,14
4103,2020-03-17,272,Product #054,23.53,8
4103,2020-03-17,272,Product #064,90.2,7
4103,2020-03-17,272,Product #096,69.33,6
4104,2020-03-17,654,Product #004,94.08,8
4104,2020-03-17,654,Product #040,11.59,3
4104,2020-03-17,654,Product #092,33.8,12
4105,2020-03-17,173,Product #007,15.53,9
4105,2020-03-17,173,Product #051,81.33,3
4106,2020-03-17,19,Product #001,47.29,5
4106,2020-03-17,19,Product #002,54.28,12
4106,2020-03-17,19,Product #004,94.08,3
4106,2020-03-17,19,Product #011,45.91,8
4106,2020-03-17,19,Product #031,75.94,4
4106,2020-03-17,19,Product #032,30.55,6
4106,2020-03-17,19,Product #034,32.09,9
4106,2020-03-17,19,Product #047,54.09,8
4106,2020-03-17,19,Product #073,59.77,2
4106,2020-03-17,19,Product #081,30.19,8
4106,2020-03-17,19,Product #091,71.85,11
4106,2020-03-17,19,Product #092,33.8,7
4106,2020-03-17,19,Product #093,49.0,14
4106,2020-03-17,19,Product #094,35.89,12
4107,2020-03-17,624,Product #006,36.59,14
4107,2020-03-17,624,Product #008,62.32,3
4107,2020-03-17,624,Product #009,28.39,2
4107,2020-03-17,624,Product #050,71.34,7
4107,2020-03-17,624,Product #057,71.83,8
4107,2020-03-17,624,Product #071,91.96,2
4107,2020-03-17,624,Product #081,30.19,1
4108,2020-03-17,41,Product #003,68.27,8
4108,2020-03-17,41,Product #014,8.0,4
4108,2020-03-17,41,Product #033,18.09,6
4108,2020-03-17,41,Product #034,32.09,1
4108,2020-03-17,41,Product #070,34.69,1
4109,2020-03-17,189,Product #007,15.53,13
4109,2020-03-17,189,Product #024,4.22,4
4109,2020-03-17,189,Product #025,32.07,5
4109,2020-03-17,189,Product #047,54.09,7
4109,2020-03-17,189,Product #053,48.87,13
4109,2020-03-17,189,Product #086,54.05,6
4109,2020-03-17,189,Product #094,35.89,13
4110,2020-03-17,372,,,14
4110,2020-03-17,372,Product #025,32.07,11
4110,2020-03-17,372,Product #028,91.36,4
4110,2020-03-17,372,Product #036,57.38,13
4110,2020-03-17,372,Product #039,91.26,8
4110,2020-03-17,372,Product #060,28.82,13
4111,2020-03-17,274,Product #004,94.08,7
4111,2020-03-17,274,Product #026,19.06,6
4111,2020-03-17,274,Product #078,30.37,14
4111,2020-03-17,274,Product #084,44.46,12
4112,2020-03-17,363,Product #019,60.85,9
4112,2020-03-17,363,Product #044,20.97,7
4112,2020-03-17,363,Product #081,30.19,14
4112,2020-03-17,363,Product #094,35.89,7
4112,2020-03-17,363,Product #097,64.44,13
4112,2020-03-17,363,Product #099,25.31,9
4113,2020-03-17,18,Product #030,77.02,12
4113,2020-03-17,18,Product #066,88.29,1
4113,2020-03-17,18,Product #073,59.77,2
4113,2020-03-17,18,Product #085,69.83,10
4114,2020-03-17,367,Product #004,94.08,4
4114,2020-03-17,367,Product #010,16.43,8
4114,2020-03-17,367,Product #046,74.02,8
4114,2020-03-17,367,Product #075,68.64,2
4114,2020-03-17,367,Product #090,32.73,10
4115,2020-03-17,529,Product #003,68.27,8
4115,2020-03-17,529,Product #005,79.96,1
4115,2020-03-17,529,Product #032,30.55,3
4115,2020-03-17,529,Product #047,54.09,3
4115,2020-03-17,529,Product #050,71.34,3
4115,2020-03-17,529,Product #051,81.33,7
4115,2020-03-17,529,Product #071,91.96,7
4116,2020-03-17,424,Product #030,77.02,7
4116,2020-03-17,424,Product #054,23.53,3
4116,2020-03-17,424,Product #092,33.8,11
4116,2020-03-17,424,Product #099,25.31,2
4117,2020-03-17,749,Product #019,60.85,5
4117,2020-03-17,749,Product #031,75.94,10
4117,2020-03-17,749,Product #044,20.97,5
4118,2020-03-17,823,Product #018,4.92,7
4118,2020-03-17,823,Product #051,81.33,12
4119,2020-03-17,469,Product #001,47.29,4
4119,2020-03-17,469,Product #041,50.68,6
4119,2020-03-17,469,Product #046,74.02,8
4119,2020-03-17,469,Product #088,3.98,13
4120,2020-03-17,978,Product #058,57.69,5
4121,2020-03-17,228,Product #036,57.38,9
4121,2020-03-17,228,Product #040,11.59,7
4121,2020-03-17,228,Product #082,91.17,12
4121,2020-03-17,228,Product #088,3.98,10
4122,2020-03-17,942,Product #003,68.27,9
4122,2020-03-17,942,Product #027,30.6,3
4122,2020-03-17,942,Product #037,49.48,5
4122,2020-03-17,942,Product #044,20.97,4
4123,2020-03-17,398,Product #001,47.29,8
4123,2020-03-17,398,Product #072,21.01,14
4123,2020-03-17,398,Product #080,39.29,6
4123,2020-03-17,398,Product #083,32.05,11
4123,2020-03-17,398,Product #091,71.85,11
4124,2020-03-17,116,Product #004,94.08,11
4124,2020-03-17,116,Product #018,4.92,12
4124,2020-03-17,116,Product #019,60.85,14
4124,2020-03-17,116,Product #020,16.64,7
4124,2020-03-17,116,Product #023,93.06,14
4124,2020-03-17,116,Product #028,91.36,13
4124,2020-03-17,116,Product #034,32.09,12
4124,2020-03-17,116,Product #037,49.48,13
4124,2020-03-17,116,Product #046,74.02,9
4124,2020-03-17,116,Product #063,36.5,10
4124,2020-03-17,116,Product #069,40.34,1
4124,2020-03-17,116,Product #084,44.46,7
4125,2020-03-17,80,Product #004,94.08,50
4126,2020-03-17,253,Product #028,91.36,1
4126,2020-03-17,253,Product #032,30.55,14
4126,2020-03-17,253,Product #069,40.34,13
4126,2020-03-17,253,Product #078,30.37,3
4126,2020-03-17,253,Product #085,69.83,2
4127,2020-03-17,146,,,9
4127,2020-03-17,146,Product #034,32.09,4
4127,2020-03-17,146,Product #063,36.5,7
4127,2020-03-17,146,Product #083,32.05,9
4128,2020-03-17,4,Product #008,62.32,13
4128,2020-03-17,4,Product #029,67.63,7
4128,2020-03-17,4,Product #042,8.28,5
4128,2020-03-17,4,Product #086,54.05,7
4128,2020-03-17,4,Product #094,35.89,8
4129,2020-03-17,296,Product #020,16.64,3
4129,2020-03-17,296,Product #022,73.64,7
4129,2020-03-17,296,Product #030,77.02,14
4129,2020-03-17,296,Product #078,30.37,6
4130,2020-03-17,153,Product #021,47.79,10
4130,2020-03-17,153,Product #022,73.64,6
4130,2020-03-17,153,Product #040,11.59,11
4130,2020-03-17,153,Product #048,93.54,9
4130,2020-03-17,153,Product #060,28.82,5
4130,2020-03-17,153,Product #062,10.99,7
4130,2020-03-17,153,Product #068,19.95,3
4130,2020-03-17,153,Product #076,17.01,2
4130,2020-03-17,153,Product #093,49.0,6
4131,2020-03-17,100,Product #033,18.09,13
4131,2020-03-17,100,Product #057,71.83,2
4131,2020-03-17,100,Product #073,59.77,14
4131,2020-03-17,100,Product #086,54.05,5
4132,2020-03-17,195,Product #011,45.91,4
4132,2020-03-17,195,Product #035,51.29,2
4132,2020-03-17,195,Product #043,72.05,11
4132,2020-03-17,195,Product #066,88.29,7
4133,2020-03-17,108,Product #007,15.53,4
4133,2020-03-17,108,Product #043,72.05,2
4133,2020-03-17,108,Product #063,36.5,9
4134,2020-03-17,35,Product #012,30.18,10
4134,2020-03-17,35,Product #016,23.29,13
4134,2020-03-17,35,Product #020,16.64,3
4134,2020-03-17,35,Product #022,73.64,9
4134,2020-03-17,35,Product #023,93.06,10
4134,2020-03-17,35,Product #038,16.77,6
4135,2020-03-17,817,Product #018,4.92,3
4135,2020-03-17,817,Product #026,19.06,1
4135,2020-03-17,817,Product #038,16.77,7
4136,2020-03-17,42,Product #030,77.02,3
4136,2020-03-17,42,Product #040,11.59,5
4136,2020-03-17,42,Product #055,37.51,1
4136,2020-03-17,42,Product #066,88.29,11
4136,2020-03-17,42,Product #073,59.77,13
4136,2020-03-17,42,Product #095,84.6,12
4136,2020-03-17,42,Product #099,25.31,1
4137,2020-03-17,16,Product #005,79.96,6
4137,2020-03-17,16,Product #008,62.32,1
4137,2020-03-17,16,Product #013,94.65,7
4137,2020-03-17,16,Product #014,8.0,13
4137,2020-03-17,16,Product #054,23.53,7
4137,2020-03-17,16,Product #058,57.69,7
4137,2020-03-17,16,Product #063,36.5,6
4137,2020-03-17,16,Product #075,68.64,2
4137,2020-03-17,16,Product #080,39.29,3
4137,2020-03-17,16,Product #092,33.8,12
4138,2020-03-17,431,Product #001,47.29,1
4138,2020-03-17,431,Product #009,28.39,14
4138,2020-03-17,431,Product #013,94.65,2
4138,2020-03-17,431,Product #016,23.29,6
4138,2020-03-17,431,Product #080,39.29,5
4138,2020-03-17,431,Product #098,53.14,13
4139,2020-03-17,166,Product #011,45.91,230
4139,2020-03-17,166,Product #013,94.65,276
4139,2020-03-17,166,Product #024,4.22,322
4139,2020-03-17,166,Product #033,18.09,414
4139,2020-03-17,166,Product #065,4.39,276
4139,2020-03-17,166,Product #081,30.19,460
4140,2020-03-17,697,,,18
4140,2020-03-17,697,Product #061,1.51,14
4140,2020-03-17,697,Product #074,75.45,13
4140,2020-03-17,697,Product #077,23.91,6
4140,2020-03-17,697,Product #091,71.85,5
4141,2020-03-18,11,Product #041,50.68,12
4142,2020-03-18,176,Product #027,30.6,13
4142,2020-03-18,176,Product #058,57.69,6
4143,2020-03-18,487,Product #005,79.96,11
4143,2020-03-18,487,Product #046,74.02,12
4143,2020-03-18,487,Product #068,19.95,10
4144,2020-03-18,783,Product #036,57.38,14
4144,2020-03-18,783,Product #083,32.05,8
4145,2020-03-18,142,Product #002,54.28,13
4145,2020-03-18,142,Product #029,67.63,4
4145,2020-03-18,142,Product #037,49.48,12
4145,2020-03-18,142,Product #049,35.39,12
4145,2020-03-18,142,Product #077,23.91,9
4146,2020-03-18,617,Product #001,47.29,9
4146,2020-03-18,617,Product #008,62.32,5
4146,2020-03-18,617,Product #020,16.64,4
4146,2020-03-18,617,Product #041,50.68,12
4146,2020-03-18,617,Product #055,37.51,4
4146,2020-03-18,617,Product #058,57.69,7
4146,2020-03-18,617,Product #068,19.95,1
4146,2020-03-18,617,Product #069,40.34,14
4146,2020-03-18,617,Product #083,32.05,13
4146,2020-03-18,617,Product #089,34.3,8
4147,2020-03-18,9,Product #017,86.07,3
4147,2020-03-18,9,Product #021,47.79,9
4147,2020-03-18,9,Product #022,73.64,12
4147,2020-03-18,9,Product #027,30.6,12
4147,2020-03-18,9,Product #047,54.09,11
4147,2020-03-18,9,Product #052,87.79,3
4147,2020-03-18,9,Product #053,48.87,12
4147,2020-03-18,9,Product #062,10.99,12
4147,2020-03-18,9,Product #072,21.01,4
4147,2020-03-18,9,Product #087,59.17,12
4148,2020-03-18,241,Product #010,16.43,6
4148,2020-03-18,241,Product #050,71.34,13
4148,2020-03-18,241,Product #066,88.29,6
4149,2020-03-18,115,Product #013,94.65,5
4149,2020-03-18,115,Product #018,4.92,8
4149,2020-03-18,115,Product #037,49.48,11
4149,2020-03-18,115,Product #040,11.59,9
4149,2020-03-18,115,Product #051,81.33,6
4149,2020-03-18,115,Product #093,49.0,10
4149,2020-03-18,115,Product #095,84.6,6
4150,2020-03-18,55,Product #003,68.27,12
4150,2020-03-18,55,Product #011,45.91,9
4150,2020-03-18,55,Product #027,30.6,5
4150,2020-03-18,55,Product #030,77.02,1
4150,2020-03-18,55,Product #034,32.09,6
4150,2020-03-18,55,Product #061,1.51,2
4150,2020-03-18,55,Product #069,40.34,9
4150,2020-03-18,55,Product #092,33.8,13
4151,2020-03-18,73,Product #028,91.36,12
4151,2020-03-18,73,Product #030,77.02,13
4151,2020-03-18,73,Product #073,59.77,1
4151,2020-03-18,73,Product #086,54.05,12
4152,2020-03-18,6,,,3
4152,2020-03-18,6,Product #001,47.29,1
4152,2020-03-18,6,Product #064,90.2,2
4152,2020-03-18,6,Product #085,69.83,11
4152,2020-03-18,6,Product #088,3.98,14
4153,2020-03-18,813,Product #010,16.43,11
4153,2020-03-18,813,Product #032,30.55,8
4153,2020-03-18,813,Product #070,34.69,10
4154,2020-03-18,106,Product #006,36.59,7
4154,2020-03-18,106,Product #019,60.85,13
4154,2020-03-18,106,Product #048,93.54,13
4154,2020-03-18,106,Product #084,44.46,7
4154,2020-03-18,106,Product #089,34.3,3
4155,2020-03-18,114,Product #023,93.06,1
4155,2020-03-18,114,Product #071,91.96,14
4155,2020-03-18,114,Product #098,53.14,12
4156,2020-03-18,120,Product #003,68.27,2
4156,2020-03-18,120,Product #014,8.0,8
4156,2020-03-18,120,Product #039,91.26,2
4156,2020-03-18,120,Product #062,10.99,8
4156,2020-03-18,120,Product #067,53.37,2
4156,2020-03-18,120,Product #096,69.33,2
4157,2020-03-18,294,Product #003,68.27,11
4157,2020-03-18,294,Product #014,8.0,11
4157,2020-03-18,294,Product #019,60.85,14
4157,2020-03-18,294,Product #021,47.79,12
4157,2020-03-18,294,Product #051,81.33,11
4158,2020-03-18,864,,,12
4158,2020-03-18,864,Product #067,53.37,8
4159,2020-03-18,670,Product #015,58.47,12
4159,2020-03-18,670,Product #040,11.59,3
4159,2020-03-18,670,Product #066,88.29,10
4159,2020-03-18,670,Product #076,17.01,13
4160,2020-03-18,5,Product #001,47.29,14
4160,2020-03-18,5,Product #019,60.85,4
4160,2020-03-18,5,Product #041,50.68,19
4160,2020-03-18,5,Product #050,71.34,4
4160,2020-03-18,5,Product #057,71.83,3
4160,2020-03-18,5,Product #089,34.3,9
4161,2020-03-18,187,Product #011,45.91,1
4161,2020-03-18,187,Product #021,47.79,8
4161,2020-03-18,187,Product #039,91.26,5
4161,2020-03-18,187,Product #087,59.17,6
4162,2020-03-18,518,Product #002,54.28,13
4162,2020-03-18,518,Product #054,23.53,8
4162,2020-03-18,518,Product #060,28.82,7
4162,2020-03-18,518,Product #066,88.29,5
4162,2020-03-18,518,Product #089,34.3,13
4163,2020-03-18,121,Product #003,68.27,2
4163,2020-03-18,121,Product #005,79.96,10
4163,2020-03-18,121,Product #019,60.85,14
4163,2020-03-18,121,Product #092,33.8,8
4163,2020-03-18,121,Product #098,53.14,14
4164,2020-03-18,107,Product #037,49.48,9
4164,2020-03-18,107,Product #059,79.12,13
4164,2020-03-18,107,Product #068,19.95,14
4164,2020-03-18,107,Product #079,11.63,3
4164,2020-03-18,107,Product #082,91.17,5
4164,2020-03-18,107,Product #087,59.17,5
4164,2020-03-18,107,Product #090,32.73,2
4165,2020-03-18,6,Product #012,30.18,17
4165,2020-03-18,6,Product #015,58.47,1
4165,2020-03-18,6,Product #016,23.29,9
4165,2020-03-18,6,Product #024,4.22,3
4165,2020-03-18,6,Product #045,77.9,5
4165,2020-03-18,6,Product #076,17.01,8
4165,2020-03-18,6,Product #086,54.05,5
4166,2020-03-18,634,,,6
4166,2020-03-18,634,Product #016,23.29,12
4166,2020-03-18,634,Product #040,11.59,2
4166,2020-03-18,634,Product #042,8.28,14
4166,2020-03-18,634,Product #043,72.05,14
4166,2020-03-18,634,Product #063,36.5,7
4166,2020-03-18,634,Product #072,21.01,13
4167,2020-03-18,10,Product #017,86.07,9
4167,2020-03-18,10,Product #026,19.06,11
4167,2020-03-18,10,Product #066,88.29,4
4167,2020-03-18,10,Product #095,84.6,3
4168,2020-03-18,38,Product #017,86.07,750
4168,2020-03-18,38,Product #038,16.77,675
4168,2020-03-18,38,Product #083,32.05,225
4168,2020-03-18,38,Product #091,71.85,450
4168,2020-03-18,38,Product #099,25.31,825
4169,2020-03-18,17,Product #007,15.53,11
4169,2020-03-18,17,Product #034,32.09,4
4169,2020-03-18,17,Product #054,23.53,8
4169,2020-03-18,17,Product #057,71.83,10
4169,2020-03-18,17,Product #059,79.12,10
4169,2020-03-18,17,Product #070,34.69,8
4169,2020-03-18,17,Product #077,23.91,13
4169,2020-03-18,17,Product #079,11.63,1
4169,2020-03-18,17,Product #098,53.14,9
4170,2020-03-18,237,Product #011,45.91,448
4170,2020-03-18,237,Product #050,71.34,320
4170,2020-03-18,237,Product #081,30.19,384
4171,2020-03-18,156,Product #036,57.38,6
4171,2020-03-18,156,Product #037,49.48,11
4171,2020-03-18,156,Product #050,71.34,10
4171,2020-03-18,156,Product #052,87.79,10
4171,2020-03-18,156,Product #064,90.2,7
4171,2020-03-18,156,Product #081,30.19,11
4172,2020-03-18,106,,,6
4172,2020-03-18,106,Product #005,79.96,7
4172,2020-03-18,106,Product #020,16.64,10
4172,2020-03-18,106,Product #024,4.22,1
4172,2020-03-18,106,Product #039,91.26,4
4172,2020-03-18,106,Product #049,35.39,13
4172,2020-03-18,106,Product #079,11.63,12
4172,2020-03-18,106,Product #090,32.73,19
4172,2020-03-18,106,Product #098,53.14,12
4173,2020-03-18,153,Product #068,19.95,1
4173,2020-03-18,153,Product #074,75.45,14
4174,2020-03-18,660,Product #012,30.18,7
4174,2020-03-18,660,Product #018,4.92,11
4174,2020-03-18,660,Product #053,48.87,8
4174,2020-03-18,660,Product #081,30.19,9
4175,2020-03-18,871,,,5
4175,2020-03-18,871,Product #028,91.36,11
4175,2020-03-18,871,Product #080,39.29,1
4176,2020-03-18,155,Product #003,68.27,2
4176,2020-03-18,155,Product #004,94.08,13
4176,2020-03-18,155,Product #032,30.55,14
4176,2020-03-18,155,Product #060,28.82,11
4177,2020-03-18,914,Product #020,16.64,12
4177,2020-03-18,914,Product #038,16.77,8
4177,2020-03-18,914,Product #067,53.37,8
4177,2020-03-18,914,Product #074,75.45,11
4177,2020-03-18,914,Product #095,84.6,6
4178,2020-03-18,149,Product #010,16.43,8
4178,2020-03-18,149,Product #046,74.02,6
4178,2020-03-18,149,Product #060,28.82,12
4178,2020-03-18,149,Product #074,75.45,13
4178,2020-03-18,149,Product #079,11.63,7
4179,2020-03-18,418,Product #041,50.68,240
4179,2020-03-18,418,Product #061,1.51,20
4179,2020-03-18,418,Product #097,64.44,280
4180,2020-03-18,123,Product #036,57.38,2
4180,2020-03-18,123,Product #048,93.54,3
4180,2020-03-18,123,Product #087,59.17,1
4181,2020-03-18,135,Product #011,45.91,8
4181,2020-03-18,135,Product #022,73.64,14
4181,2020-03-18,135,Product #025,32.07,6
4181,2020-03-18,135,Product #051,81.33,2
4181,2020-03-18,135,Product #097,64.44,8
4182,2020-03-18,34,Product #062,10.99,11
4182,2020-03-18,34,Product #063,36.5,13
4182,2020-03-18,34,Product #090,32.73,4
4183,2020-03-18,39,Product #061,1.51,6
4183,2020-03-18,39,Product #074,75.45,10
4183,2020-03-18,39,Product #083,32.05,12
4183,2020-03-18,39,Product #090,32.73,10
